date,dte,T,S,F,r,carry
2022-02-15,185,0.5068493150684932,46.0099983215332,45.88884980943525,0.0008882236444792056,-0.005201868867991488
2022-02-15,339,0.9287671232876712,46.0099983215332,46.18742346024143,0.00834831387359091,0.004144003131194038
2022-02-16,23,0.06301369863013699,46.099998474121094,46.05524922934645,-0.0027494488656821395,-0.015412060233000032
2022-02-16,30,0.0821917808219178,46.099998474121094,46.03499888886336,0.0187326377618533,-0.01716673231967437
2022-02-16,37,0.10136986301369863,46.099998474121094,46.02768935556603,0.029766894896852213,-0.015485460371884283
2022-02-16,44,0.12054794520547946,46.099998474121094,46.04467395976105,-0.0007287664812325021,-0.00996133660577316
2022-02-16,93,0.2547945205479452,46.099998474121094,46.06250693164549,0.01598997101691531,-0.0031931474369973414
2022-02-16,184,0.5041095890410959,46.099998474121094,46.16343505981608,0.011488396328053534,0.0027278173864018905
2022-02-16,338,0.9260273972602739,46.099998474121094,46.45439170486336,0.005326071970166692,0.008269831798920973
2022-02-17,22,0.06027397260273973,40.869998931884766,40.855170659635924,0.02540857066410656,-0.006020532494091001
2022-02-17,29,0.07945205479452055,40.869998931884766,40.82901473281671,0.015915012779731563,-0.012627708196020349
2022-02-17,36,0.09863013698630137,40.869998931884766,40.82226314039058,0.012815248535963702,-0.011849052255164392
2022-02-17,43,0.1178082191780822,40.869998931884766,40.82173658260053,-0.002311718535133748,-0.01002962720500425
2022-02-17,56,0.15342465753424658,40.869998931884766,40.84944162493628,0.024218316266304715,-0.003279258689131631
2022-02-17,92,0.25205479452054796,40.869998931884766,40.85951887684742,0.002725834434077791,-0.0010174654290618667
2022-02-17,183,0.5013698630136987,40.869998931884766,40.982712481352166,0.031198511063456863,0.005493069590839901
2022-02-17,337,0.9232876712328767,40.869998931884766,41.19864116610719,0.007352847644635003,0.008674439412792284
2022-02-18,21,0.057534246575342465,39.630001068115234,39.635798234982225,-0.12097919875319084,0.0025423393777695103
2022-02-18,28,0.07671232876712329,39.630001068115234,39.59884192276218,-0.04277477105907677,-0.010253380506831226
2022-02-18,35,0.0958904109589041,39.630001068115234,39.59995151555959,0.014726062337258294,-0.007910491172338673
