trade_date,iv7,rv_next_wk,gap,wk_move
2024-08-16,0.988475,1.2017292365729213,0.2132542365729213,0.016868076535750287
2025-03-03,1.517475,1.726516681527385,0.209041681527385,-0.12286689419795205
2024-02-23,0.765675,0.9732599176489585,0.20758491764895848,0.20699126092384534
2024-06-17,0.72445,0.931009673473009,0.20655967347300896,-0.15429936305732483
2025-10-29,1.0636,1.2678418825494127,0.20424188254941256,-0.05420711974110026
2025-02-19,0.7789999999999999,0.9827628548238957,0.20376285482389578,-0.16216216216216206
2024-12-09,0.88495,1.0882461957407283,0.20329619574072832,0.1126326600479286
2024-08-19,1.034325,1.2356629336180405,0.20133793361804053,-0.10520009585430123
2024-04-25,1.0159,1.2171398864286382,0.20123988642863821,-0.024292578750667482
2025-11-17,1.5132000000000003,1.7115416819740308,0.19834168197403046,-0.027415852334419233
2024-04-29,1.117475,1.3105169580138183,0.1930419580138183,0.017958179581795797
2026-02-26,1.0799750000000001,1.263864838913498,0.18388983891349797,-0.16284052647689007
2025-07-25,0.765375,0.9450091386063114,0.1796341386063114,-0.05903049257232185
2025-12-15,1.0914,1.2708928302710674,0.17949283027106744,0.0510080155453001
2024-05-29,0.8258749999999999,1.0034798174903201,0.1776048174903202,0.05762045231071755
2026-06-11,2.12725,2.298217819074732,0.17096781907473213,0.24757823311459326
2024-04-24,1.0107249999999999,1.1797488852034497,0.1690238852034498,-0.03491974091805117
2026-05-04,1.3909500000000001,1.5598528653820416,0.16890286538204147,0.4927479419835359
2024-05-23,0.7372500000000001,0.9061104472222375,0.16886044722223748,0.019664072101597485
2025-02-27,1.23415,1.3996453869357655,0.16549538693576538,-0.11545538178472836
2025-11-14,1.1222750000000001,1.2849759852451896,0.1627009852451895,-0.184251158003088
2025-11-05,0.952,1.11430965632198,0.16230965632198013,-0.06415739948674082
2025-08-28,0.6259,0.7881159300569476,0.16221593005694757,-0.10070175438596496
2024-05-30,0.8524,1.0110795785362665,0.15867957853626646,0.053836882282040754
