gate,dip,stop,is_on_days,is_on_rate,is_on_sharpe,is_bp_per_on_day,is_trades_per_on_day,is_sharpe,is_maxdd,is_cagr,is_win_rate,is_worst_day,is_yrs_pos
2.5,0.0025,0.03,742,0.7494949494949495,0.9458341717601235,10.28294193870677,4.02156334231806,0.8186145705325649,-0.36227964803655166,0.17998322512493026,0.8656166219839142,-0.06060000000000017,3/5
2.5,0.002,0.04,742,0.7494949494949495,0.937144508941958,10.166826595714289,4.092991913746631,0.8111003119087343,-0.41344664022512057,0.1774044249732345,0.8913401382943694,-0.08060000000000007,3/5
3.34,0.0025,0.03,527,0.5323232323232323,0.935348732929154,10.909456834392735,4.16888045540797,0.6821836434567324,-0.3489681374677073,0.13074548586099977,0.8766499772416932,-0.06060000000000017,3/5
3.34,0.003,0.04,527,0.5323232323232323,0.9351550098701811,11.925956460026073,3.908918406072106,0.6820425836227204,-0.44026021925242376,0.1409528786621579,0.8597087378640776,-0.08060000000000007,3/5
3.0,0.004,0.04,625,0.6313131313131313,0.895582756616485,11.547721947848238,3.4816,0.7113794651979428,-0.5015580874269662,0.1615167789987595,0.8134191176470589,-0.08060000000000007,3/5
5.0,0.0025,0.04,191,0.19292929292929292,0.8907475748380259,13.056038445782457,4.2460732984293195,0.3915797083916358,-0.1947534363112784,0.05133353546168817,0.8914919852034525,-0.07840000000000014,3/5
5.0,0.004,0.03,191,0.19292929292929292,0.889004230634231,13.133741419608956,4.146596858638744,0.390815267442965,-0.264966482930837,0.051596626006382706,0.8396464646464646,-0.06115295220243684,2/5
2.5,0.002,0.03,742,0.7494949494949495,0.8700862240797933,9.018357762793997,4.184636118598383,0.7531066285052104,-0.4088267340174031,0.15514562953325095,0.886634460547504,-0.06060000000000017,3/5
3.0,0.002,0.03,625,0.6313131313131313,0.8699483484221062,9.375947714607978,4.2624,0.691040425948032,-0.40660490891586576,0.13358029735525712,0.8911411411411412,-0.06060000000000017,3/5
3.34,0.002,0.04,527,0.5323232323232323,0.865550222332074,10.23825342353258,4.191650853889943,0.6313507322592904,-0.38100026924441843,0.11974787476926041,0.8967858759619738,-0.08060000000000007,3/5
3.34,0.004,0.015,527,0.5323232323232323,0.8565147835585685,9.3685988565723,3.9962049335863377,0.6247691163447576,-0.3548326435504541,0.11104751903343213,0.7716049382716049,-0.03127184518942479,3/5
2.5,0.004,0.015,742,0.7494949494949495,0.846229909175778,8.679308679184217,3.769541778975741,0.7324726148589773,-0.3591426295854374,0.14876499995091308,0.7597425813371469,-0.03127184518942479,3/5
4.25,0.003,0.0221,307,0.3101010101010101,0.8455686830726752,10.694664526991593,4.3452768729641695,0.470937729132971,-0.21391441558634505,0.06995347607319502,0.8530734632683659,-0.04480000000000013,3/5
