date,equity,cash,shares,spot,call_K,put_K,call_val,put_val
2025-05-19,47758.052114262064,2528.551979913197,2300,18.07,18.5,16.0,1368.4999972581863,5037.000131607056
2025-05-20,48045.55207587667,2528.551979913197,2300,17.99,18.5,16.0,954.4999808073044,5094.5000767707825
2025-05-21,47378.551900743325,2528.551979913197,2300,16.96,18.5,16.0,287.4999914318323,6129.499912261963
2025-05-22,46619.551816946645,2528.551979913197,2300,16.5,18.5,16.0,68.99999845772982,6209.99983549118
2025-05-23,45699.55187024065,2528.551979913197,2300,15.72,,16.0,0.0,7014.999890327454
2025-05-27,47572.07100612112,1144.0709789414032,2400,17.31,18.5,16.0,768.0000185966492,5652.000045776367
2025-05-28,47296.07098609396,1144.0709789414032,2400,17.03,18.5,16.0,719.9999928474426,6000.0
2025-05-29,47872.0707851071,1144.0709789414032,2400,17.19,18.5,16.0,131.99999928474426,5603.999805450439
2025-05-30,46420.07077294775,1144.0709789414032,2400,16.15,,16.0,0.0,6515.999794006348
2025-06-02,47083.31091948935,1423.3109681267365,2400,16.91,18.5,16.0,372.00000286102295,5447.999954223633
2025-06-03,48355.31109973379,1423.3109681267365,2400,18.3,18.5,16.0,1379.9999713897705,4392.000102996826
2025-06-04,48871.31089087911,1423.3109681267365,2400,19.08,18.5,16.0,2316.000008583069,3971.999931335449
2025-06-05,48967.31108542867,1423.3109681267365,2400,18.83,18.5,16.0,1883.9999914169312,4236.000108718872
2025-06-06,49627.31104823538,45811.31096812674,0,19.17,,16.0,0.0,3816.0000801086426
2025-06-09,49235.03287441918,2705.0329321164727,2200,20.56,21.0,16.0,1528.9999842643738,2826.9999265670776
2025-06-10,50247.0328849096,2705.0329321164727,2200,21.9,21.0,16.0,2959.000062942505,2321.000015735626
2025-06-11,50522.03299505898,2705.0329321164727,2200,21.64,21.0,16.0,2364.9999737739563,2574.000036716461
2025-06-12,50951.03290589043,2705.0329321164727,2200,21.73,21.0,16.0,2013.0000472068787,2453.000020980835
2025-06-13,50126.03287966439,2705.0329321164727,2200,20.03,,16.0,0.0,3354.9999475479126
2025-06-16,52669.37888190933,2885.8789202947255,2300,21.94,21.0,16.0,3243.0000603199005,2564.5000219345093
2025-06-17,52473.878958680114,2885.8789202947255,2300,21.39,21.0,16.0,2403.5000383853912,2794.5000767707825
2025-06-18,53002.878936745605,2885.8789202947255,2300,21.61,21.0,16.0,2161.9999945163727,2576.0000109672546
2025-06-20,53865.378958680114,51174.37892029472,0,21.21,,16.0,0.0,2691.0000383853912
2025-06-23,53575.1190299947,2687.61896693298,2300,21.56,22.5,16.0,873.9999890327454,2173.5000520944595
2025-06-24,55047.11891209671,2687.61896693298,2300,23.99,22.5,16.0,4140.000027418137,1322.4999725818634
2025-06-25,55231.11894362757,2687.61896693298,2300,24.6,22.5,16.0,5175.0,1138.499976694584
2025-06-26,55392.1188504059,2687.61896693298,2300,25.19,22.5,16.0,6233.000087738037,1000.4999712109566
2025-06-27,55472.61896282026,54426.11896693298,0,25.09,,16.0,0.0,1046.4999958872795
2025-06-30,55728.01895587334,3123.018984662385,2100,25.02,26.0,16.0,766.5000200271606,829.4999912381172
2025-07-01,55392.01898653993,3123.018984662385,2100,24.68,26.0,16.0,377.99999937415123,819.0000012516975
2025-07-02,57544.51900218615,3123.018984662385,2100,26.08,26.0,16.0,1039.4999787211418,692.9999962449074
2025-07-03,58332.018988417476,57712.51898466238,0,26.45,,16.0,0.0,619.5000037550926
2025-07-07,57036.20097723493,1948.2009903479513,2200,24.94,27.0,16.0,572.0000118017197,791.9999986886978
2025-07-08,59346.20104148873,1948.2009903479513,2200,26.38,27.0,16.0,1275.9999632835388,638.000014424324
2025-07-09,59995.20100805053,1948.2009903479513,2200,26.62,27.0,16.0,1077.9999881982803,561.0000059008598
2025-07-10,61227.20100346098,1948.2009903479513,2200,27.42,27.0,16.0,1517.9999947547913,473.0000078678131
2025-07-11,61953.200976579275,61337.20099034795,0,27.25,,16.0,0.0,615.9999862313271
2025-07-14,63603.09001974055,3929.589960106101,2300,26.48,27.0,16.0,1782.4999451637268,552.0000047981739
2025-07-15,64649.589961477,3929.589960106101,2300,27.26,27.0,16.0,2449.4999945163727,471.4999958872795
2025-07-16,64845.08996833154,3929.589960106101,2300,27.02,27.0,16.0,1736.4999890327454,505.99999725818634
2025-07-17,65650.089910068,3929.589960106101,2300,27.32,27.0,16.0,1529.5000493526459,413.9999993145466
2025-07-18,66581.58995393701,66018.0899601061,0,27.35,,16.0,0.0,563.4999938309193
2025-07-21,65127.06996482202,2187.5699497420396,2300,27.45,30.0,16.0,563.4999938309193,368.0000089108944
2025-07-22,62850.0699517984,2187.5699497420396,2300,26.29,30.0,16.0,195.50000205636024,391.0000041127205
2025-07-23,61918.56995171272,2187.5699497420396,2300,25.8,30.0,16.0,57.49999871477485,448.5000006854534
2025-07-24,61332.069952912265,2187.5699497420396,2300,25.61,30.0,16.0,34.49999922886491,276.00000239908695
2025-07-25,61286.06994597204,2187.5699497420396,2300,25.58,,16.0,0.0,264.4999962300062
2025-07-28,64369.909949838,2476.9099510375468,2300,26.97,30.0,16.0,333.50000753998756,195.5000063404441
2025-07-29,64645.90994452574,2476.9099510375468,2300,27.07,30.0,16.0,356.50000274181366,264.4999962300062
2025-07-30,65807.40995000937,2476.9099510375468,2300,27.64,30.0,16.0,425.5000054836273,184.0000044554472
2025-07-31,60057.40994769596,2476.9099510375468,2300,24.97,30.0,16.0,57.49999871477485,206.99999537318945
2025-08-01,58217.409948981185,2476.9099510375468,2300,24.07,,16.0,0.0,379.49999794363976
2025-08-04,60290.39995106497,2548.8999490942865,2300,25.06,30.0,16.0,80.49999820068479,184.00000017136335
2025-08-05,59002.39995320701,2548.8999490942865,2300,24.5,30.0,16.0,45.99999897181988,149.50000308454037
2025-08-06,57737.3999487075,2548.8999490942865,2300,23.95,30.0,16.0,2.1542658365648003e-07,103.49999982863665
2025-08-07,60413.193329506146,2548.8999490942865,2300,25.14,30.0,16.0,26.70661804587016,68.99999845772982
2025-08-08,61762.39994780906,2548.8999490942865,2300,25.72,,16.0,0.0,57.49999871477485
2025-08-11,61507.329945379126,2707.829945207766,2300,25.61,30.0,16.0,103.49999982863665,3.116705507338937e-17
2025-08-12,66889.32993766778,2707.829945207766,2300,28.05,30.0,16.0,333.50000753998756,2.5388640987063523e-33
2025-08-13,69177.82992464416,2707.829945207766,2300,29.25,30.0,16.0,805.0000205636024,5.017873769018303e-58
2025-08-14,69660.82994040959,2707.829945207766,2300,29.35,30.0,16.0,552.0000047981739,1.7537911306502322e-117
2025-08-15,65520.82994520776,2707.829945207766,2300,27.31,,,0.0,0.0
2025-08-18,65449.42979535573,3249.429754228525,2000,27.52,30.0,26.0,290.0000065565109,7450.000047683716
2025-08-19,64139.429754824574,3249.429754228525,2000,26.25,30.0,26.0,109.99999940395355,8500.0
2025-08-20,63419.43004144841,3249.429754228525,2000,25.76,30.0,26.0,49.99999888241291,8700.000286102295
2025-08-21,63089.338084713614,3249.429754228525,2000,25.33,30.0,26.0,20.091955617207113,9200.000286102295
2025-08-22,65609.42975422853,3249.429754228525,2000,27.43,,26.0,0.0,7500.0
2025-08-25,62501.36966327392,477.8697577770875,2100,27.23,30.0,26.0,367.50000938773155,5207.999914884567
2025-08-26,66123.86991236173,477.8697577770875,2100,27.97,30.0,26.0,545.9999956190586,7455.000150203705
2025-08-27,66102.86954874359,477.8697577770875,2100,28.13,30.0,26.0,745.5000087618828,7297.499799728394
2025-08-28,66921.86960647814,477.8697577770875,2100,28.5,30.0,26.0,126.00000109523535,6719.999849796295
2025-08-29,63824.370008116595,477.8697577770875,2100,26.04,,26.0,0.0,8662.500250339508
2025-09-02,62872.75480768774,523.7547564463765,2100,25.24,30.0,26.0,52.499998826533556,9397.500050067902
2025-09-03,61822.75485728626,523.7547564463765,2100,24.88,30.0,26.0,31.499999295920134,9082.500100135803
2025-09-04,63796.75500656411,523.7547564463765,2100,25.63,30.0,26.0,2.217700948331372e-07,9450.000250339508
2025-09-05,64090.754756446375,523.7547564463765,2100,26.52,,26.0,0.0,7875.0
2025-09-08,64496.05481103603,708.554759403512,2100,27.1,30.0,26.0,157.49999843537807,7035.000050067902
2025-09-09,64569.55466255341,708.554759403512,2100,27.18,30.0,26.0,146.99999671429396,6929.999899864197
2025-09-10,66291.5548657978,708.554759403512,2100,28.58,30.0,26.0,357.0000037550926,5922.0001101493835
2025-09-11,67173.55476722663,708.554759403512,2100,29.15,30.0,26.0,252.0000021904707,5502.00001001358
2025-09-12,67698.55472936278,708.554759403512,2100,29.26,,26.0,0.0,5543.999969959259
2025-09-15,68948.26471989995,2441.2647499406785,2100,30.03,30.0,26.0,2120.9999799728394,5564.999949932098
2025-09-16,68412.76477497462,2441.2647499406785,2100,30.49,30.0,26.0,2792.999964952469,4735.49998998642
2025-09-17,68916.76498525981,2441.2647499406785,2100,30.46,30.0,26.0,2561.999934911728,5071.5001702308655
2025-09-18,69200.26467984561,2441.2647499406785,2100,33.63,30.0,26.0,7560.000050067902,3695.9999799728394
2025-09-19,68843.26474994069,65430.76474994068,0,32.97,,26.0,0.0,3412.5
2025-09-22,69128.18876660708,1858.688721307556,1900,34.43,36.0,26.0,1178.000009059906,3030.500054359436
2025-09-23,68909.68874735478,1858.688721307556,1900,34.32,36.0,26.0,1083.0000147223473,2926.000040769577
2025-09-24,69308.68877057079,1858.688721307556,1900,34.16,36.0,26.0,379.9999915063381,2926.000040769577
2025-09-25,69166.188732774,1858.688721307556,1900,33.82,36.0,26.0,142.50000212341547,3192.000013589859
2025-09-26,69346.68878019696,1858.688721307556,1900,33.99,,26.0,0.0,2907.000058889389
2025-09-29,70112.19875580315,3498.198751273195,1900,34.0,36.0,26.0,978.499972820282,2992.499977350235
2025-09-30,71394.698722961,3498.198751273195,1900,34.86,36.0,26.0,969.0000101923943,2631.499981880188
2025-10-01,73009.69870144372,3498.198751273195,1900,36.87,36.0,26.0,2812.000036239624,2270.499986410141
2025-10-02,73228.19880110268,3498.198751273195,1900,39.04,36.0,26.0,6175.0,1729.000049829483
2025-10-03,73874.19872635846,71888.6987512732,0,38.23,,26.0,0.0,1985.4999750852585
2025-10-06,72617.68477643971,6289.6847669029685,1600,41.68,44.0,26.0,1663.9999866485596,1303.9999961853027
2025-10-07,69625.68476261145,6289.6847669029685,1600,38.84,44.0,26.0,360.0000023841858,1551.9999980926514
2025-10-08,74329.68475545887,6289.6847669029685,1600,42.83,44.0,26.0,1424.0000247955322,936.0000133514404
2025-10-09,74313.68474401478,6289.6847669029685,1600,42.25,44.0,26.0,640.0000095367432,1063.9999866485596
2025-10-10,63689.68470586781,6289.6847669029685,1600,34.21,,26.0,0.0,2663.9999389648438
2025-10-13,70563.45975346211,2911.95976410155,1700,39.14,44.0,26.0,611.999986320734,1725.499975681305
2025-10-14,67137.95980589931,2911.95976410155,1700,36.63,44.0,26.0,229.50000278651714,2184.5000445842743
2025-10-15,72033.95976511482,2911.95976410155,1700,40.02,44.0,26.0,663.000001013279,1751.000002026558
2025-10-16,73351.45973674301,2911.95976410155,1700,40.59,44.0,26.0,289.0000030398369,1725.499975681305
2025-10-17,72858.45977018122,2911.95976410155,1700,40.18,,26.0,0.0,1640.5000060796738
2025-10-20,76184.50967513566,5150.009725799605,1700,42.16,44.0,26.0,2065.500056743622,1428.0000060796738
2025-10-21,76065.50971769338,5150.009725799605,1700,41.46,44.0,26.0,1062.5,1495.9999918937683
2025-10-22,71781.50975341146,5150.009725799605,1700,38.38,44.0,26.0,178.50000075995922,1564.000028371811
2025-10-23,75921.00970198755,5150.009725799605,1700,41.17,44.0,26.0,305.9999994933605,1087.999975681305
2025-10-24,79508.0096974278,5150.009725799605,1700,43.16,,26.0,0.0,985.9999716281891
2025-10-27,83417.849965089,6395.849806302234,1800,46.82,44.0,26.0,7829.999828338623,575.9999871253967
2025-10-28,84380.84984117094,6395.849806302234,1800,46.9,44.0,26.0,7019.999957084656,584.999991953373
2025-10-29,85541.8495402271,6395.849806302234,1800,49.44,44.0,26.0,10980.000257492065,1133.9999914169312
2025-10-30,84560.84967594687,6395.849806302234,1800,47.31,44.0,26.0,7515.000128746033,521.9999983906746
2025-10-31,86117.84979610983,85586.84980630223,0,47.71,,26.0,0.0,530.9999898076057
2025-11-03,85457.41682606582,4613.91682150606,1700,48.55,51.0,26.0,2022.9999959468842,331.5000005066395
2025-11-04,77586.41683062557,4613.91682150606,1700,42.79,51.0,26.0,263.5000020265579,493.0000111460686
2025-11-05,83952.9168122599,4613.91682150606,1700,46.76,51.0,26.0,416.5000081062317,263.49999886006117
2025-11-06,78155.91682498921,4613.91682150606,1700,43.06,51.0,26.0,68.00000006332994,408.00000354647636
2025-11-07,76098.9168220127,4613.91682150606,1700,41.73,,26.0,0.0,544.0000005066395
2025-11-10,81121.0128246868,526.0128218704828,1800,44.97,51.0,26.0,512.9999935626984,161.99999637901783
2025-11-11,75874.01281771305,526.0128218704828,1800,41.84,51.0,26.0,144.00000348687172,179.99999932944775
2025-11-12,79321.01281623784,526.0128218704828,1800,43.76,51.0,26.0,126.00000388920307,152.99999825656414
2025-11-13,71401.01281563434,526.0128218704828,1800,39.22,51.0,26.0,99.00000113993883,377.9999949038029
2025-11-14,70699.01282187048,526.0128218704828,1800,38.86,,26.0,0.0,225.0
2025-11-17,67104.4128203148,684.4128244051703,1800,36.84,51.0,26.0,90.00000301748514,197.9999989271164
2025-11-18,62631.41282641683,684.4128244051703,1800,34.34,51.0,26.0,242.99999959766865,378.0000016093254
2025-11-19,65529.41282641683,684.4128244051703,1800,35.95,51.0,26.0,108.00000093877316,243.00000295042992
2025-11-20,56556.85132798595,684.4128244051703,1800,30.81,51.0,26.0,17.561513585356032,432.0000171661377
2025-11-21,57744.41282440517,684.4128244051703,1800,31.7,,,0.0,0.0
2025-11-24,63975.927936244865,2093.4280077743133,1500,35.83,51.0,33.0,3.879879307614749e-09,8137.499928474426
2025-11-25,64793.73339851643,2093.4280077743133,1500,36.16,51.0,33.0,14.694752309017872,8475.000143051147
2025-11-26,67485.92786472302,2093.4280077743133,1500,39.12,51.0,33.0,1.3552410731893136e-10,6712.4998569488525
2025-11-28,69780.92807929988,2093.4280077743133,1500,41.3,,33.0,0.0,5737.500071525574
2025-12-01,69814.43401492288,2112.0280071406414,1500,41.33,51.0,33.0,30.093884929411118,5737.499892711639
2025-12-02,72702.02804525036,2112.0280071406414,1500,43.78,51.0,33.0,104.99999765306711,5025.000035762787
2025-12-03,76219.52807307828,2112.0280071406414,1500,46.58,51.0,33.0,187.50000558793545,4425.000071525574
2025-12-04,74367.02800708477,2112.0280071406414,1500,45.21,51.0,33.0,60.000000055879354,4500.0
2025-12-05,75889.528114429,2112.0280071406414,1500,46.51,,33.0,0.0,4012.5001072883606
2025-12-08,77953.15290736247,3590.6529395489742,1500,47.99,51.0,33.0,1387.5000178813934,3764.9999856948853
2025-12-09,77945.65295743037,3590.6529395489742,1500,47.77,51.0,33.0,1012.5000178813934,3712.500035762787
2025-12-10,80368.1529359727,3590.6529395489742,1500,49.62,51.0,33.0,1117.5000071525574,3465.0000035762787
2025-12-11,79325.65296637107,3590.6529395489742,1500,48.79,51.0,33.0,592.5000160932541,3142.5000429153442
2025-12-12,70903.1528680234,3590.6529395489742,1500,41.7,,33.0,0.0,4762.499928474426
2025-12-15,69996.85287277985,3779.35294039387,1500,41.17,51.0,33.0,105.00000324100256,4567.499935626984
2025-12-16,69216.85297610078,3779.35294039387,1500,40.44,51.0,33.0,60.000000055879354,4837.500035762787
2025-12-17,62631.85281270955,3779.35294039387,1500,36.01,51.0,33.0,172.49999893829226,5009.999871253967
2025-12-18,66996.46029713428,3779.35294039387,1500,38.58,51.0,33.0,15.392714785162909,5362.500071525574
2025-12-19,70341.85299761433,3779.35294039387,1500,41.79,,33.0,0.0,3877.500057220459
2025-12-22,72171.8244803846,3840.47794144999,1500,43.27,51.0,33.0,76.15351828584427,3502.500057220459
2025-12-23,72323.07219103316,3840.47794144999,1500,43.7,51.0,33.0,14.905711077769308,2947.4999606609344
2025-12-24,73050.44320739814,3840.47794144999,1500,44.2,51.0,33.0,0.034641068601465624,2909.999907016754
2025-12-26,72840.4778556193,3840.47794144999,1500,44.19,,33.0,0.0,2714.9999141693115
2025-12-29,72285.66988086469,3863.1698335348724,1500,43.86,51.0,33.0,37.49999916180968,2670.000046491623
2025-12-30,71858.1698662243,3863.1698335348724,1500,43.68,51.0,33.0,22.49999949708581,2497.500032186508
2025-12-31,69833.16986391715,3863.1698335348724,1500,42.03,51.0,33.0,4.114330408269104e-05,2925.0000715255737
2026-01-02,76950.6698979079,3863.1698335348724,1500,47.27,,33.0,0.0,2182.5000643730164
2026-01-05,79887.21978818766,6064.719752424871,1500,49.24,51.0,33.0,1972.4999964237213,1935.0000321865082
2026-01-06,82699.71989368788,6064.719752424871,1500,53.97,51.0,33.0,5737.499892711639,1417.5000339746475
2026-01-07,82504.71980964534,6064.719752424871,1500,52.25,51.0,33.0,3314.999967813492,1380.0000250339508
2026-01-08,81087.21972202651,6064.719752424871,1500,49.65,51.0,33.0,787.5000089406967,1334.9999785423279
2026-01-09,83614.71977209441,82557.21975242488,0,53.91,,33.0,0.0,1057.5000196695328
2026-01-12,83667.21985488526,3814.719820016544,1500,54.65,55.0,33.0,2954.999953508377,832.4999883770943
2026-01-13,84784.71985130898,3814.719820016544,1500,56.08,55.0,33.0,3997.499942779541,847.4999740719795
2026-01-14,84874.7197681605,3814.719820016544,1500,55.41,55.0,33.0,3000.000089406967,945.0000375509262
2026-01-15,86659.71999793641,3814.719820016544,1500,58.12,55.0,33.0,5399.9998569488525,1065.0000348687172
2026-01-16,86922.21981465213,86307.21982001654,0,60.72,,33.0,0.0,614.999994635582
2026-01-20,85182.00183326594,4969.001830762546,1400,58.0,61.0,33.0,1861.9999766349792,874.9999791383743
2026-01-21,88542.00182074896,4969.001830762546,1400,63.5,61.0,33.0,5950.0,622.9999899864197
2026-01-22,90698.00187165133,4969.001830762546,1400,63.75,61.0,33.0,4059.999966621399,539.0000075101852
2026-01-23,91006.00184244505,90362.00183076254,0,61.55,,33.0,0.0,644.0000116825104
2026-01-26,89333.28171083322,6719.281755059876,1400,60.68,63.0,33.0,2751.0000467300415,413.0000025033951
2026-01-27,91860.28174588075,6719.281755059876,1400,64.98,63.0,33.0,6300.0,468.9999908208847
2026-01-28,94170.28215435137,6719.281755059876,1400,70.1,63.0,33.0,11094.999599456787,405.99999874830246
2026-01-29,95493.28149846186,6719.281755059876,1400,70.46,63.0,33.0,10395.000267028809,525.0000104308128
2026-01-30,93589.28175213924,6719.281755059876,1400,61.79,,33.0,0.0,363.9999970793724
2026-02-02,97378.69467336377,5653.694822226383,1500,65.21,63.0,33.0,6975.0001430511475,884.9999941885471
2026-02-03,94416.19474623047,5653.694822226383,1500,61.2,63.0,33.0,3480.000078678131,442.500002682209
2026-02-04,85588.69484122537,5653.694822226383,1500,53.19,63.0,33.0,540.0000046938658,690.0000236928463
2026-02-05,86166.1948362521,5653.694822226383,1500,53.26,63.0,33.0,67.49999849125743,690.0000125169754
2026-02-06,98766.19481865011,5653.694822226383,1500,61.76,,33.0,0.0,472.4999964237213
2026-02-09,101716.69474859975,10321.694754634715,1500,64.0,63.0,33.0,4875.0,269.9999939650297
2026-02-10,100966.69475094668,10321.694754634715,1500,63.32,63.0,33.0,4500.0,164.9999963119626
2026-02-11,103509.19468165626,10321.694754634715,1500,67.99,63.0,33.0,8925.000071525574,127.49999854713678
2026-02-12,100546.69475340538,10321.694754634715,1500,63.03,63.0,33.0,4492.500007152557,172.50000592321157
2026-02-13,104919.19475508176,104814.19475463472,0,64.59,,33.0,0.0,105.00000044703484
2026-02-17,108481.07966839217,8682.579831086769,1700,64.34,60.5,33.0,9605.000162124634,25.499999430030584
2026-02-18,111081.78879661426,8682.579831086769,1700,66.35,60.5,33.0,10412.5,16.70896552750666
2026-02-19,111821.57991214909,8682.579831086769,1700,65.22,60.5,33.0,7734.999918937683,7.85331742222623e-148
2026-02-20,111524.07983108677,111524.07983108677,0,67.11,,,0.0,0.0
2026-02-23,110119.12699402939,10285.626975432737,1300,65.81,69.0,65.0,3106.999981403351,17387.5
2026-02-24,110886.12672747741,10285.626975432737,1300,68.56,69.0,65.0,4550.0,16022.499752044678
2026-02-25,111412.62734736572,10285.626975432737,1300,71.84,69.0,65.0,6662.5,14397.500371932983
2026-02-26,112485.12722532521,10285.626975432737,1300,65.34,69.0,65.0,357.49999806284904,17615.000247955322
2026-02-27,110444.1270994104,10285.626975432737,1300,62.77,,65.0,0.0,18557.50012397766
2026-03-02,109922.85438225637,3795.854909638269,1400,62.66,69.0,65.0,1406.9999933242798,19809.999465942383
2026-03-03,103545.855178336,3795.854909638269,1400,53.42,69.0,65.0,132.99999833106995,25095.00026702881
2026-03-04,106387.85464417408,3795.854909638269,1400,56.63,69.0,65.0,69.99999843537807,23379.99973297119
2026-03-05,104406.85410912553,3795.854909638269,1400,54.7,69.0,65.0,83.9999994263053,24114.999198913574
2026-03-06,101592.85544369588,3795.854909638269,1400,47.88,,65.0,0.0,30765.000534057617
2026-03-09,103442.67544934522,3839.674908455415,1400,53.43,69.0,65.0,188.9999931678176,24990.000534057617
2026-03-10,104023.67517277221,3839.674908455415,1400,54.59,69.0,65.0,112.00000271201134,23870.00026702881
2026-03-11,103617.67464106153,3839.674908455415,1400,56.1,69.0,65.0,42.00000036507845,21279.99973297119
2026-03-12,101782.44306145073,3839.674908455415,1400,50.28,69.0,65.0,29.231579975883136,27579.99973297119
2026-03-13,101741.67597657065,3839.674908455415,1400,50.73,,65.0,0.0,26880.001068115234
2026-03-16,102351.79384373645,4015.7949092439844,1400,53.69,69.0,65.0,174.9999973922968,23344.998931884766
2026-03-17,103324.79464148502,4015.7949092439844,1400,54.92,69.0,65.0,84.0000007301569,22504.99973297119
2026-03-18,101665.79437529067,4015.7949092439844,1400,54.02,69.0,65.0,62.99999989569187,22084.999465942383
2026-03-19,102505.28141911059,4015.7949092439844,1400,54.86,69.0,65.0,154.5140241910051,21840.000534057617
2026-03-20,101511.79490924398,4015.7949092439844,1400,51.14,,65.0,0.0,25900.0
2026-03-23,101030.68516985993,4178.684902935429,1400,52.96,69.0,65.0,112.00000010430813,22820.00026702881
2026-03-24,102717.68530222695,4178.684902935429,1400,55.02,69.0,65.0,119.00000125169754,21630.000400543213
2026-03-25,103368.68476670902,4178.684902935429,1400,57.08,69.0,65.0,112.00000271201134,19389.999866485596
2026-03-26,98887.50601032577,4178.684902935429,1400,48.97,69.0,65.0,29.178625580859475,26179.99973297119
2026-03-27,98258.68543699305,4178.684902935429,1400,46.6,,65.0,0.0,28840.000534057617
2026-03-30,97408.04597045924,4196.0449023440015,1400,40.63,69.0,65.0,2.3973962564294652e-29,36330.001068115234
2026-03-31,98464.3962097402,4196.0449023440015,1400,47.94,69.0,65.0,112.64922666142647,27265.000534057617
2026-04-01,100634.25708513301,4196.0449023440015,1400,52.27,69.0,65.0,154.78835126860645,23415.000534057617
2026-04-02,100992.0450358584,4196.0449023440015,1400,52.74,,65.0,0.0,22960.000133514404
2026-04-06,101763.16490135933,4372.1649031325705,1400,54.8,69.0,65.0,154.00000177323818,20825.0
2026-04-07,102897.16475835288,4372.1649031325705,1400,56.54,69.0,65.0,371.00001126527786,19739.999866485596
2026-04-08,108686.16503998483,4372.1649031325705,1400,67.55,69.0,65.0,2190.99999666214,11935.000133514404
2026-04-09,109764.16483637536,4372.1649031325705,1400,71.98,69.0,65.0,4900.0,9519.999933242798
2026-04-10,109085.16483637536,100965.16490313257,0,76.38,,65.0,0.0,8119.999933242798
2026-04-13,109012.70492638792,5142.704802410252,1300,80.5,79.0,65.0,6597.500061988831,5817.500185966492
2026-04-14,110364.70458544935,5142.704802410252,1300,85.39,79.0,65.0,10595.000123977661,4809.999907016754
2026-04-15,111391.70498837675,5142.704802410252,1300,85.88,79.0,65.0,10107.499814033508,4712.5
2026-04-16,111892.20458544935,5142.704802410252,1300,88.44,79.0,65.0,12415.000247955322,4192.500030994415
2026-04-17,110722.20483960355,107836.20480241026,0,94.72,,65.0,0.0,2886.0000371932983
2026-04-20,110818.79377104488,7737.793857590819,1100,95.94,97.0,65.0,4620.000052452087,2166.999965906143
2026-04-21,111473.29381825175,7737.793857590819,1100,98.08,97.0,65.0,6462.5,2309.9999606609344
2026-04-22,111132.2938444778,7737.793857590819,1100,105.67,97.0,65.0,14437.5,1594.9999868869781
2026-04-23,112221.29302360263,7737.793857590819,1100,112.69,97.0,65.0,20845.0008392334,1369.5000052452087
2026-04-24,115411.29387463775,114432.29385759082,0,128.25,,65.0,0.0,979.0000170469284
2026-04-27,115352.1168389484,9471.616887228156,900,123.37,126.0,65.0,5805.000042915344,652.499994635582
2026-04-28,107229.61686147895,9471.616887228156,900,109.59,126.0,65.0,1575.0,701.9999742507935
2026-04-29,114357.6169043943,9471.616887228156,900,118.06,126.0,65.0,1975.4999935626984,607.5000107288361
2026-04-30,121026.61691190448,9471.616887228156,900,127.01,126.0,65.0,3068.999969959259,314.99999463558197
2026-05-01,123141.61688695994,122867.11688722816,0,130.33,,65.0,0.0,274.4999997317791
2026-05-04,120431.9416809931,9488.941806118155,900,127.55,134.0,65.0,4027.5001287460327,175.50000362098217
2026-05-05,126200.94232445504,9488.941806118155,900,144.28,134.0,65.0,13252.49948501587,112.50000335276127
2026-05-06,129305.94163355153,9488.941806118155,900,165.76,134.0,65.0,29407.500171661377,40.49999909475446
2026-05-07,129076.44214742925,9488.941806118155,900,152.05,134.0,65.0,17347.499656677246,89.99999798834324
2026-05-08,130133.94180752631,130084.44180611815,0,177.44,,65.0,0.0,49.50000140815973
2026-05-11,134638.88594867286,13307.88588173311,700,190.4,181.0,65.0,11969.999933242798,21.000000182539225
2026-05-12,129381.8858814202,13307.88588173311,700,172.55,181.0,65.0,4725.0,13.999999687075615
2026-05-13,135209.38588149843,13307.88588173311,700,184.38,181.0,65.0,7175.0,10.499999765306711
2026-05-14,136189.71501615303,13307.88588173311,700,186.12,181.0,65.0,7437.5,35.32913441992195
2026-05-15,128268.8858817331,13307.88588173311,700,164.23,,,0.0,0.0
2026-05-18,121799.71652843874,8717.716348194297,600,151.66,181.0,150.0,1674.0000486373901,23760.000228881836
2026-05-19,121733.71613790911,8717.716348194297,600,151.93,181.0,150.0,1256.9999814033508,23114.999771118164
2026-05-20,128246.7166342966,8717.716348194297,600,173.34,181.0,150.0,3734.999942779541,19260.000228881836
2026-05-21,131345.71640541474,8717.716348194297,600,178.23,181.0,150.0,2384.999942779541,18075.0
2026-05-22,134009.71680595796,117314.7163481943,0,190.61,,150.0,0.0,16695.000457763672
2026-05-26,132476.02471191806,15763.524378132042,500,225.75,222.5,150.0,7899.9998569488525,11737.500190734863
2026-05-27,133176.02447349948,15763.524378132042,500,217.9,222.5,150.0,4125.0,12587.500095367432
2026-05-28,135373.52447349948,15763.524378132042,500,224.67,222.5,150.0,4500.0,11775.000095367432
2026-05-29,139098.52447349948,127011.02437813205,0,224.06,,150.0,0.0,12087.500095367432
2026-06-01,142480.02493984622,28232.52455837649,500,226.92,215.0,150.0,11125.0,11912.500381469727
2026-06-02,145055.0248444788,28232.52455837649,500,266.37,215.0,150.0,26587.499618530273,10224.999904632568
2026-06-03,145095.0252259485,28232.52455837649,500,280.0,215.0,150.0,32737.499237060547,9599.999904632568
2026-06-04,146205.0245583765,28232.52455837649,500,262.82,215.0,150.0,23074.999809265137,9637.499809265137
2026-06-05,136912.5245583765,28232.52455837649,500,182.11,,150.0,0.0,17625.0
2026-06-08,146760.64054710788,12717.640604328335,600,211.18,215.0,150.0,9195.000171661377,16530.000114440918
