entry_date,expiration,dte,spot_entry,S_exp,k_short,k_long,width,width_pct,short_delta,credit,credit_pct_width,max_loss_share,pnl_share,ror,breach,max_loss_hit,win,move_pct,year
2025-07-28,2025-08-08,11,26.88,25.71,27.0,28.0,1.0,0.03720238095238095,0.5204,0.43399999999999994,0.43399999999999994,0.5660000000000001,0.43399999999999994,0.7667844522968196,False,False,True,-0.0435267857142857,2025
2025-08-11,2025-08-22,11,25.61,27.45,26.0,27.0,1.0,0.03904724716907458,0.4877,0.41200000000000003,0.41200000000000003,0.588,-0.588,-1.0,True,True,False,0.07184693479109727,2025
2025-08-26,2025-09-12,17,27.94,29.3,28.0,29.0,1.0,0.03579098067287043,0.5352,0.6140000000000001,0.6140000000000001,0.3859999999999999,-0.3859999999999999,-1.0,True,True,False,0.04867573371510381,2025
2025-09-15,2025-09-26,11,30.0,34.02,31.0,32.0,1.0,0.03333333333333333,0.4201,0.038000000000000034,0.038000000000000034,0.962,-0.962,-1.0,True,True,False,0.13400000000000012,2025
2025-09-29,2025-10-10,11,34.02,34.21,35.0,36.0,1.0,0.02939447383891828,0.451,0.3799999999999999,0.3799999999999999,0.6200000000000001,0.3799999999999999,0.6129032258064513,False,False,True,0.005584950029394298,2025
2025-10-13,2025-10-24,11,39.14,43.14,40.0,41.0,1.0,0.025549310168625446,0.4928,0.2980000000000005,0.2980000000000005,0.7019999999999995,-0.7019999999999995,-1.0,True,True,False,0.10219724067450175,2025
2025-10-27,2025-11-07,11,46.84,41.74,47.0,48.0,1.0,0.02134927412467976,0.533,0.34399999999999986,0.34399999999999986,0.6560000000000001,0.34399999999999986,0.5243902439024387,False,False,True,-0.10888129803586677,2025
2025-11-10,2025-11-21,11,44.96,31.73,45.0,46.0,1.0,0.02224199288256228,0.5385,0.40999999999999925,0.40999999999999925,0.5900000000000007,0.40999999999999925,0.694915254237286,False,False,True,-0.2942615658362989,2025
2025-11-24,2025-12-05,11,35.86,46.5,36.0,37.0,1.0,0.027886224205242612,0.532,0.262,0.262,0.738,-0.738,-1.0,True,True,False,0.29670942554378144,2025
2025-12-08,2025-12-19,11,47.99,41.72,48.0,49.0,1.0,0.02083767451552407,0.5364,0.2779999999999996,0.2779999999999996,0.7220000000000004,0.2779999999999996,0.3850415512465366,False,False,True,-0.13065221921233594,2025
2025-12-22,2026-01-02,11,43.26,47.24,44.0,45.0,1.0,0.023116042533518264,0.4727,0.3640000000000001,0.3640000000000001,0.6359999999999999,-0.6359999999999999,-1.0,True,True,False,0.09200184928340271,2025
2026-01-05,2026-01-16,11,49.22,60.75,50.0,51.0,1.0,0.020316944331572533,0.4962,0.28200000000000003,0.28200000000000003,0.718,-0.718,-1.0,True,True,False,0.23425436814303136,2026
2026-01-21,2026-02-06,16,63.48,61.75,64.0,65.0,1.0,0.015752993068683052,0.5418000000000001,0.3799999999999999,0.3799999999999999,0.6200000000000001,0.3799999999999999,0.6129032258064513,False,False,True,-0.027252678008821585,2026
2026-02-09,2026-02-20,11,64.03,67.11,65.0,66.0,1.0,0.015617679212868968,0.5107,0.0699999999999994,0.0699999999999994,0.9300000000000006,-0.9300000000000006,-1.0,True,True,False,0.04810245197563634,2026
2026-02-24,2026-03-13,17,68.53,50.720000000000006,69.0,70.0,1.0,0.014592149423610097,0.5443,0.019999999999999574,0.019999999999999574,0.9800000000000004,0.019999999999999574,0.02040816326530568,False,False,True,-0.2598861812344958,2026
2026-03-16,2026-03-27,11,53.690000000000005,46.61,54.0,55.0,1.0,0.018625442354255912,0.5351,0.10999999999999943,0.10999999999999943,0.8900000000000006,0.10999999999999943,0.12359550561797682,False,False,True,-0.13186813186813195,2026
2026-03-30,2026-04-10,11,40.620000000000005,76.39,41.0,42.0,1.0,0.024618414574101424,0.5328,0.20000000000000018,0.20000000000000018,0.7999999999999998,-0.7999999999999998,-1.0,True,True,False,0.880600689315608,2026
2026-04-13,2026-04-24,11,80.56,128.32,81.0,82.0,1.0,0.012413108242303872,0.5316000000000001,0.16999999999999993,0.16999999999999993,0.8300000000000001,-0.8300000000000001,-1.0,True,True,False,0.5928500496524329,2026
2026-04-28,2026-05-15,17,109.56,164.18,110.0,115.0,5.0,0.045637093829864916,0.5589000000000001,1.1199999999999992,0.22399999999999984,3.880000000000001,-3.880000000000001,-1.0,True,True,False,0.4985396129974444,2026
2026-05-26,2026-06-12,17,225.79,234.68,230.0,235.0,5.0,0.022144470525709732,0.5494,1.120000000000001,0.2240000000000002,3.879999999999999,-3.560000000000006,-0.917525773195878,True,False,False,0.039372868594711896,2026
2026-06-15,2026-06-26,11,272.5,215.6,275.0,280.0,5.0,0.01834862385321101,0.5508000000000001,0.4499999999999993,0.08999999999999986,4.550000000000001,0.4499999999999993,0.09890109890109873,False,False,True,-0.20880733944954133,2026
2026-06-29,2026-07-10,11,236.52,181.47,240.0,245.0,5.0,0.021139861322509723,0.5407000000000001,0.28000000000000114,0.05600000000000023,4.719999999999999,0.28000000000000114,0.05932203389830534,False,False,True,-0.23274987316083207,2026
